2026-09-25T06:54:53Z	200	1286804	https://ia902902.us.archive.org/33/items/sim_business-week_1964_index_0/sim_business-week_1964_index_0_djvu.txt	TEXT sim_business-week_1964_index_0 sim_business-week_1964_index_0_djvu.txt | ct=text/plain; charset=utf-8 CL=1286804
2026-09-25T06:54:58Z	200	23068	https://archive.org/metadata/sim_business-week_1970_index_0	METADATA sim_business-week_1970_index_0 | ct=application/json CL=
2026-09-25T06:55:02Z	200	336463	https://ia800500.us.archive.org/31/items/sim_business-week_1970_index_0/sim_business-week_1970_index_0_djvu.txt	TEXT sim_business-week_1970_index_0 sim_business-week_1970_index_0_djvu.txt | ct=text/plain; charset=utf-8 CL=336463
2026-09-25T06:55:08Z	200	35161	https://archive.org/metadata/sim_business-week_1969_index_0	METADATA sim_business-week_1969_index_0 | ct=application/json CL=
2026-09-25T06:55:12Z	200	711758	https://ia800408.us.archive.org/25/items/sim_business-week_1969_index_0/sim_business-week_1969_index_0_djvu.txt	TEXT sim_business-week_1969_index_0 sim_business-week_1969_index_0_djvu.txt | ct=text/plain; charset=utf-8 CL=711758
2026-09-25T06:57:00Z	200	249	https://archive.org/advancedsearch.php?q=identifier%3A%28sim_chain-store-age%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH C01_sim_csa | ct=application/json CL=
2026-09-25T06:57:03Z	200	234	https://archive.org/advancedsearch.php?q=identifier%3A%28sim_discount%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH C02_sim_discount | ct=application/json CL=
2026-09-25T06:57:07Z	200	432	https://archive.org/advancedsearch.php?q=identifier%3A%28pub_discount%2A%29%20OR%20identifier%3A%28pub_ben-franklin%2A%29%20OR%20identifier%3A%28pub_variety%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=40&page=1&output=json	SEARCH C03_pub_discount | ct=application/json CL=
2026-09-25T06:57:10Z	200	7625	https://archive.org/advancedsearch.php?q=identifier%3A%28sim_supermerch%2A%29%20OR%20identifier%3A%28sim_progressive-grocer%2A%29%20OR%20identifier%3A%28sim_variety%2A%29%20OR%20identifier%3A%28sim_national-discounters%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH C04_sim_grocer | ct=application/json CL=
2026-09-25T06:57:14Z	200	1015	https://archive.org/advancedsearch.php?q=%28title%3A%28%22yearbook%22%29%20OR%20title%3A%28%22directory%22%29%20OR%20title%3A%28%22statistical%22%29%29%20AND%20%28title%3A%28%22retail%22%29%20OR%20title%3A%28%22chain%20store%22%29%20OR%20title%3A%28%22discount%22%29%20OR%20title%3A%28%22variety%22%29%29%20AND%20YEAR%3A%5B1950%20TO%201976%5D&fl[]=identifier&fl[]=title&fl[]=date&rows=60&page=1&output=json	SEARCH C05_yearbook | ct=application/json CL=
2026-09-25T06:57:37Z	200	821429	https://ia801603.us.archive.org/0/items/31761117266239/31761117266239_djvu.txt	TEXT 31761117266239 31761117266239_djvu.txt | ct=text/plain; charset=utf-8 CL=821429
2026-09-25T06:57:40Z	200	492	https://archive.org/advancedsearch.php?q=title%3A%28%22statistical%20report%20on%20retail%22%29%20OR%20title%3A%28%22retail%20food%20stores%2C%20drug%20stores%22%29%20OR%20title%3A%28%22monthly%20chain%20store%20sales%22%29&fl[]=identifier&fl[]=title&fl[]=date&fl[]=mediatype&rows=40&page=1&output=json	SEARCH D02_census_stat_retail | ct=application/json CL=
2026-09-25T06:57:44Z	200	2578	https://archive.org/advancedsearch.php?q=title%3A%28%22chain%20stores%22%29%20AND%20mediatype%3A%28texts%29%20AND%20YEAR%3A%5B1930%20TO%201975%5D&fl[]=identifier&fl[]=title&fl[]=date&fl[]=mediatype&rows=60&page=1&output=json	SEARCH D03_chain_stores_title | ct=application/json CL=
2026-09-25T06:58:18Z	200	6685	https://archive.org/advancedsearch.php?q=identifier%3A%281967censusofbusi%2A%29&fl[]=identifier&fl[]=title&fl[]=date&fl[]=mediatype&rows=40&page=1&output=json	SEARCH D04_1967cob | ct=application/json CL=
2026-09-25T06:58:25Z	200	192256	https://archive.org/metadata/1963censusofbusi12unse	METADATA 1963censusofbusi12unse | ct=application/json CL=
2026-09-25T06:58:31Z	200	2	https://archive.org/metadata/dr_shopping-goods-stores--1963--compiled-from-u-s-bu	METADATA dr_shopping-goods-stores--1963--compiled-from-u-s-bu | ct=application/json CL=
2026-09-25T06:59:20Z	200	431	https://archive.org/advancedsearch.php?q=identifier%3A%281967censusofbusi%2A%29%20AND%20title%3A%28arkansas%29&fl[]=identifier&fl[]=title&fl[]=date&rows=40&page=1&output=json	SEARCH D06_1967cob_arkansas | ct=application/json CL=
2026-09-25T06:59:24Z	200	31085	https://archive.org/advancedsearch.php?q=identifier%3A%28byte-magazine%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=500&page=1&output=json	SEARCH E01_byte_all | ct=application/json CL=
2026-09-25T06:59:28Z	200	19373	https://archive.org/advancedsearch.php?q=identifier%3A%28Kilobaud%2A%29%20OR%20title%3A%28kilobaud%29&fl[]=identifier&fl[]=title&fl[]=date&rows=300&page=1&output=json	SEARCH E02_kilobaud | ct=application/json CL=
2026-09-25T06:59:32Z	200	10488	https://archive.org/advancedsearch.php?q=title%3A%28%22interface%20age%22%29%20OR%20identifier%3A%28Interface-Age%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=200&page=1&output=json	SEARCH E03_interface_age | ct=application/json CL=
2026-09-25T06:59:36Z	200	27525	https://archive.org/advancedsearch.php?q=identifier%3A%28CreativeComputing%2A%29%20OR%20identifier%3A%28creative-computing%2A%29&fl[]=identifier&fl[]=title&fl[]=date&rows=400&page=1&output=json	SEARCH E04_creative_computing | ct=application/json CL=
2026-09-25T06:59:41Z	200	17061	https://archive.org/advancedsearch.php?q=identifier%3A%28Popular-Electronics%2A%29%20OR%20identifier%3A%28pop-electronics%2A%29%20OR%20%28title%3A%28%22popular%20electronics%22%29%20AND%20YEAR%3A%5B1974%20TO%201978%5D%29&fl[]=identifier&fl[]=title&fl[]=date&rows=400&page=1&output=json	SEARCH E05_pop_electronics | ct=application/json CL=
2026-09-25T07:00:20Z	200	1923	https://archive.org/advancedsearch.php?q=%28title%3A%28%22minnesota%20business%22%29%20OR%20title%3A%28%22st.%20paul%20business%22%29%20OR%20title%3A%28%22twincities%20business%22%29%20OR%20title%3A%28%22crm%20magazine%22%29%20OR%20title%3A%28%22minnesota%20monthly%22%29%20OR%20title%3A%28%22twin%20city%20reporter%22%29%20OR%20title%3A%28%22northland%20business%22%29%29%20AND%20mediatype%3A%28texts%29&fl[]=identifier&fl[]=title&fl[]=date&fl[]=mediatype&rows=80&page=1&output=json	SEARCH F01_mn_business | ct=application/json CL=
2026-09-25T07:00:24Z	200	8549	https://archive.org/advancedsearch.php?q=%28title%3A%28%22health%20maintenance%20organization%22%29%20OR%20title%3A%28%22hmo%20report%22%29%20OR%20title%3A%28%22prepaid%20health%20care%22%29%20OR%20title%3A%28%22managed%20care%22%29%20OR%20title%3A%28%22health%20care%20management%22%29%29%20AND%20mediatype%3A%28texts%29%20AND%20YEAR%3A%5B1968%20TO%201986%5D&fl[]=identifier&fl[]=title&fl[]=date&fl[]=mediatype&rows=80&page=1&output=json	SEARCH F02_hmo_trade | ct=application/json CL=
